repl	time	Agent	SPVL	Status	tInf	s	tx	tx_d	tx_dA	Age	Pdrop	V	CD4	D1	D2	D3	D4	Met	Donor_Index	TransDR_status	AcqDR_status	mut_at_loc1	mut_at_loc2	mut_at_loc3	mut_at_loc4	mut_at_loc5	V00000	V00001	V00010	V00011	V00100	V00101	V00110	V00111	V01000	V01001	V01010	V01011	V01100	V01101	V01110	V01111	V10000	V10001	V10010	V10011	V10100	V10101	V10110	V10111	V11000	V11001	V11010	V11011	V11100	V11101	V11110	V11111
1	250	48	20795.051164	1	0.000000	0.140000	0	0	0	22.44	0.00	1.60e+001	1	473.0	473.0	473.0	0.0	3	0	0	0	0	0	1	0	0	5.0e-007	0.0e+000	0.0e+000	0.0e+000	1.6e+001	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.0e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	250	49	12230.433726	1	0.000000	0.140000	0	0	0	30.29	0.00	1.55e+001	1	473.0	473.0	473.0	0.0	2	0	0	0	0	0	1	0	0	1.0e-007	0.0e+000	0.0e+000	0.0e+000	1.6e+001	0.0e+000	2.0e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	250	50	326.341070	1	0.000000	0.140000	1	0	0	32.01	0.00	1.53e+001	1	473.0	473.0	473.0	0.0	1	0	0	0	0	0	1	0	0	2.0e-007	0.0e+000	0.0e+000	0.0e+000	1.5e+001	2.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.0e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	1	12039.707278	1	0.000000	0.140000	0	0	0	41.31	0.00	1.06e+001	2	473.0	473.0	473.0	0.0	1	0	0	0	0	0	1	0	0	3.0e-007	0.0e+000	0.0e+000	0.0e+000	1.1e+001	0.0e+000	2.0e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	3	23007.322643	1	80.000000	0.140000	0	0	0	44.57	0.00	2.63e+004	1	473.0	473.0	473.0	0.0	1	12	0	1	0	0	0	0	0	1.2e-003	5.0e-007	2.2e-005	0.0e+000	5.2e+001	1.5e-003	8.9e-003	1.3e-004	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.5e-003	1.4e-006	1.1e-003	0.0e+000	8.0e-007	0.0e+000	0.0e+000	0.0e+000	1.5e-003	1.4e-002	2.0e-006	0.0e+000	2.0e-007	0.0e+000	2.0e-006	0.0e+000	2.6e+004	0.0e+000	2.3e+002	5.5e-003
1	260	4	15348.819482	1	47.000000	0.140000	1	0	0	41.56	0.00	1.78e+004	1	473.0	473.0	473.0	0.0	2	45	0	1	0	0	0	0	0	1.3e-003	0.0e+000	0.0e+000	0.0e+000	1.3e+001	1.0e-003	8.5e-005	3.2e-001	3.0e-007	0.0e+000	0.0e+000	0.0e+000	4.4e-005	1.2e-006	7.3e-003	4.1e-003	1.6e-006	0.0e+000	0.0e+000	0.0e+000	2.1e-004	6.2e-001	2.0e-007	3.0e-007	0.0e+000	0.0e+000	2.0e-007	5.0e-007	2.1e-005	2.2e-005	6.2e+003	1.2e+004
1	260	6	243315.061145	1	0.000000	0.140000	1	0	0	47.10	0.00	2.26e+001	2	473.0	473.0	473.0	0.0	1	0	0	0	0	0	1	0	0	2.0e-007	0.0e+000	0.0e+000	0.0e+000	2.3e+001	7.3e-006	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	7	1095.404124	1	0.000000	0.140000	1	0	0	35.01	0.00	1.05e+001	1	473.0	473.0	473.0	0.0	3	0	0	0	0	0	1	0	0	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e+001	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	10	15165.400741	1	0.000000	0.140000	0	0	0	33.19	0.00	1.07e+001	1	473.0	473.0	473.0	0.0	1	0	0	0	0	0	1	0	0	3.0e-007	0.0e+000	0.0e+000	0.0e+000	1.1e+001	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	3.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	12	16699.329953	1	0.000000	0.140000	1	0	0	40.19	0.00	1.08e+001	1	473.0	473.0	473.0	0.0	2	0	0	0	0	0	1	0	0	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.1e+001	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	13	1539.877276	1	39.000000	0.140000	1	0	0	42.11	0.00	1.79e+003	1	473.0	473.0	473.0	0.0	1	42	0	1	0	0	0	0	0	2.0e-003	1.0e-007	4.0e-006	0.0e+000	9.5e+000	8.6e-005	1.0e-003	0.0e+000	1.4e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.6e-003	1.0e-007	1.7e-005	0.0e+000	0.0e+000	0.0e+000	4.5e-004	0.0e+000	2.0e-007	3.0e-007	0.0e+000	2.0e-007	2.0e-007	2.0e-006	4.0e-007	1.6e-004	1.8e+003	5.2e-001
1	260	16	13149.964330	1	0.000000	0.140000	0	0	0	20.36	0.00	1.07e+001	1	473.0	473.0	473.0	0.0	1	0	0	0	0	0	1	0	0	3.0e-007	0.0e+000	0.0e+000	0.0e+000	1.1e+001	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	17	3567.744593	1	0.000000	0.140000	0	0	0	17.08	0.00	1.05e+001	1	473.0	473.0	473.0	0.0	2	0	0	0	0	0	1	0	0	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e+001	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	4.0e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	18	586.936443	1	0.000000	0.140000	1	0	0	60.67	0.00	1.05e+001	1	473.0	473.0	473.0	0.0	1	0	0	0	0	0	1	0	0	6.0e-007	0.0e+000	0.0e+000	0.0e+000	1.0e+001	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	20	21118.073257	1	0.000000	0.140000	1	0	0	64.58	0.00	1.09e+001	1	473.0	473.0	473.0	0.0	1	0	0	0	0	0	1	0	0	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.1e+001	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.0e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	21	46285.820294	1	0.000000	0.140000	0	0	0	80.19	0.00	1.21e+001	3	473.0	473.0	473.0	0.0	1	0	0	0	0	0	1	0	0	1.0e-007	0.0e+000	0.0e+000	0.0e+000	1.2e+001	2.0e-007	2.2e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	4.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	26	3462.262190	1	9.000000	0.140000	1	0	0	47.29	0.00	0.00e+000	1	473.0	473.0	473.0	0.0	1	18	0	0	0	0	0	0	0	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	29	136396.291631	1	0.000000	0.140000	0	0	0	39.82	0.00	1.66e+001	1	473.0	473.0	473.0	0.0	2	0	0	0	0	0	1	0	0	1.0e-007	0.0e+000	0.0e+000	0.0e+000	1.7e+001	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	30	27946.961558	1	0.000000	0.140000	0	0	0	34.19	0.00	1.12e+001	2	473.0	473.0	473.0	0.0	2	0	0	0	0	0	1	0	0	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.1e+001	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	31	226.189079	1	0.000000	0.140000	1	0	0	26.90	0.00	1.05e+001	1	473.0	473.0	473.0	0.0	1	0	0	0	0	0	1	0	0	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e+001	0.0e+000	2.0e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	32	4222.411669	1	0.000000	0.140000	1	0	0	56.45	0.00	1.05e+001	1	473.0	473.0	473.0	0.0	1	0	0	0	0	0	1	0	0	3.0e-007	0.0e+000	0.0e+000	0.0e+000	1.0e+001	1.5e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	33	41441.860469	1	0.000000	0.140000	1	0	0	35.93	0.00	1.19e+001	1	473.0	473.0	473.0	0.0	1	0	0	0	0	0	1	0	0	3.0e-007	0.0e+000	0.0e+000	0.0e+000	1.2e+001	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	34	371.037800	1	0.000000	0.140000	0	0	0	41.85	0.00	1.05e+001	1	473.0	473.0	473.0	0.0	1	0	0	0	0	0	1	0	0	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e+001	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.1e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	36	228708.341389	1	0.000000	0.140000	0	0	0	44.86	0.00	2.13e+001	2	473.0	473.0	473.0	0.0	1	0	0	0	0	0	1	0	0	5.0e-007	0.0e+000	0.0e+000	0.0e+000	2.1e+001	4.0e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	38	169.891194	1	87.000000	0.140000	1	0	0	45.10	0.00	1.94e+002	1	473.0	473.0	473.0	0.0	1	7	0	1	0	0	0	0	0	3.0e-006	0.0e+000	0.0e+000	0.0e+000	9.0e-002	2.0e-006	1.6e-005	2.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	5.6e-006	2.0e-006	5.8e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.3e-005	8.4e-004	1.9e-006	3.1e-005	1.7e-006	0.0e+000	3.8e-006	0.0e+000	1.6e+002	5.1e-002	2.9e+001	1.1e-001
1	260	40	8701430.738929	1	20.000000	0.140000	1	0	0	49.16	0.00	0.00e+000	3	473.0	473.0	473.0	0.0	3	36	0	0	0	0	0	0	0	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	41	76826.226185	1	0.000000	0.140000	0	0	0	32.33	0.00	1.36e+001	1	473.0	473.0	473.0	0.0	1	0	0	0	0	0	1	0	0	1.7e-006	0.0e+000	0.0e+000	0.0e+000	1.4e+001	1.0e-007	3.2e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	42	59.785082	1	0.000000	0.140000	0	0	0	35.61	0.00	1.05e+001	2	473.0	473.0	473.0	0.0	1	0	0	0	0	0	1	0	0	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e+001	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.8e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	43	1563.405713	1	0.000000	0.140000	1	0	0	49.81	0.00	1.05e+001	1	473.0	473.0	473.0	0.0	1	0	0	0	0	0	1	0	0	3.0e-007	0.0e+000	0.0e+000	0.0e+000	1.0e+001	2.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	44	11161.561000	1	0.000000	0.140000	1	0	0	19.68	0.00	1.06e+001	1	473.0	473.0	473.0	0.0	2	0	0	0	0	0	1	0	0	3.0e-007	0.0e+000	0.0e+000	0.0e+000	1.1e+001	2.9e-006	8.2e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	45	446.090107	1	0.000000	0.140000	1	0	0	48.37	0.00	1.05e+001	1	473.0	473.0	473.0	0.0	1	0	0	0	0	0	1	0	0	1.0e-007	0.0e+000	0.0e+000	0.0e+000	1.0e+001	4.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.0e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	46	24.785560	1	0.000000	0.140000	0	0	0	48.88	0.00	1.05e+001	1	473.0	473.0	473.0	0.0	2	0	0	0	0	0	1	0	0	4.0e-007	0.0e+000	0.0e+000	0.0e+000	1.0e+001	0.0e+000	2.0e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	48	20795.051164	1	0.000000	0.140000	0	0	0	22.46	0.00	1.09e+001	1	473.0	473.0	473.0	0.0	3	0	0	0	0	0	1	0	0	2.0e-007	0.0e+000	0.0e+000	0.0e+000	1.1e+001	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.2e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	49	12230.433726	1	0.000000	0.140000	0	0	0	30.32	0.00	1.06e+001	1	473.0	473.0	473.0	0.0	2	0	0	0	0	0	1	0	0	3.0e-007	0.0e+000	0.0e+000	0.0e+000	1.1e+001	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	260	50	326.341070	1	0.000000	0.140000	1	0	0	32.04	0.00	1.05e+001	1	473.0	473.0	473.0	0.0	1	0	0	0	0	0	1	0	0	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e+001	4.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	3.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	270	1	12039.707278	1	0.000000	0.140000	0	0	0	41.33	0.00	7.37e+000	2	473.0	473.0	473.0	0.0	1	0	0	0	0	0	1	0	0	1.0e-007	0.0e+000	0.0e+000	0.0e+000	7.4e+000	0.0e+000	2.0e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	270	3	23007.322643	1	80.000000	0.140000	0	0	0	44.60	0.00	2.64e+004	1	473.0	473.0	473.0	0.0	1	12	0	1	0	0	0	0	0	8.1e-004	0.0e+000	1.5e-005	0.0e+000	3.5e+001	1.0e-003	5.9e-003	8.3e-005	0.0e+000	0.0e+000	0.0e+000	0.0e+000	9.7e-004	8.0e-007	7.3e-004	0.0e+000	5.0e-007	0.0e+000	0.0e+000	0.0e+000	9.8e-004	9.0e-003	2.0e-006	0.0e+000	3.0e-007	0.0e+000	1.2e-006	0.0e+000	2.6e+004	4.0e-007	2.6e+002	6.5e-003
1	270	4	15348.819482	1	47.000000	0.140000	1	0	0	41.59	0.00	1.79e+004	1	473.0	473.0	473.0	0.0	2	45	0	1	0	0	0	0	0	8.8e-004	0.0e+000	0.0e+000	0.0e+000	8.9e+000	6.9e-004	5.7e-005	2.2e-001	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.9e-005	3.0e-007	4.9e-003	2.7e-003	1.0e-006	1.2e-006	0.0e+000	0.0e+000	1.4e-004	4.1e-001	2.0e-007	6.1e-006	0.0e+000	0.0e+000	2.0e-007	2.0e-007	7.5e-006	2.1e-005	6.0e+003	1.2e+004
1	270	6	243315.061145	1	0.000000	0.140000	1	0	0	47.12	0.00	1.53e+001	2	473.0	473.0	473.0	0.0	1	0	0	0	0	0	1	0	0	1.0e-007	0.0e+000	0.0e+000	0.0e+000	1.5e+001	2.6e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	270	7	1095.404124	1	0.000000	0.140000	1	0	0	35.04	0.00	7.27e+000	1	473.0	473.0	473.0	0.0	3	0	0	0	0	0	1	0	0	0.0e+000	0.0e+000	0.0e+000	0.0e+000	7.3e+000	0.0e+000	3.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	270	10	15165.400741	1	0.000000	0.140000	0	0	0	33.22	0.00	7.44e+000	1	473.0	473.0	473.0	0.0	1	0	0	0	0	0	1	0	0	1.0e-007	0.0e+000	0.0e+000	0.0e+000	7.4e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.0e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	270	12	16699.329953	1	0.000000	0.140000	1	0	0	40.22	0.00	7.48e+000	1	473.0	473.0	473.0	0.0	2	0	0	0	0	0	1	0	0	0.0e+000	0.0e+000	0.0e+000	0.0e+000	7.5e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.0e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	270	13	1539.877276	1	39.000000	0.140000	1	0	0	42.13	0.00	1.80e+003	1	473.0	473.0	473.0	0.0	1	42	0	1	0	0	0	0	0	1.3e-003	4.0e-007	2.7e-006	0.0e+000	6.3e+000	5.6e-005	6.8e-004	0.0e+000	3.0e-007	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	1.0e-003	8.6e-006	1.2e-005	0.0e+000	0.0e+000	0.0e+000	3.0e-004	0.0e+000	4.0e-007	3.0e-007	0.0e+000	0.0e+000	2.0e-007	2.0e-006	2.0e-007	1.6e-004	1.8e+003	5.5e-001
1	270	16	13149.964330	1	0.000000	0.140000	0	0	0	20.39	0.00	7.39e+000	1	473.0	473.0	473.0	0.0	1	0	0	0	0	0	1	0	0	2.0e-007	0.0e+000	0.0e+000	0.0e+000	7.4e+000	2.0e-007	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	270	17	3567.744593	1	0.000000	0.140000	0	0	0	17.11	0.00	7.27e+000	1	473.0	473.0	473.0	0.0	2	0	0	0	0	0	1	0	0	0.0e+000	0.0e+000	0.0e+000	0.0e+000	7.3e+000	2.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.0e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
